,svspp,cruise6,station,pdsex,pdid,pdlen,pdwgt,sizecat,pdgutw,pdgutv,fhdat,stratum,beglat,beglon,declat,declon,month,day,year,purcode,season,geoarea,pynam,gencat,gensci,analcat,analsci,collcat,collsci,pynum,pyamtw,pyamtv,pdscinam,pdcomnam,location
649778,141,200904,21,2,2,20,130,S,0.11,0.1,E,1650,3728.5424,7442.5122,37.4757,74.7085,9,15,2009,10,FALL,MAB,CANCER SP,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,CANFAM,CANCRIDAE,NA,0.11,0.1,CENTROPRISTIS STRIATA,BLACK SEA BASS,
649804,141,200904,22,2,1,18,75,S,1.1,1,E,1660,3720.8725,7433.0731,37.3479,74.5512,9,15,2009,10,FALL,MAB,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,NA,1.1,1,CENTROPRISTIS STRIATA,BLACK SEA BASS,
649955,141,200904,28,2,2,28,326,M,0,0,E,1650,3651.2258,7448.2715,36.8538,74.8045,9,15,2009,10,FALL,MAB,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,NA,0,0,CENTROPRISTIS STRIATA,BLACK SEA BASS,
649973,141,200904,29,1,1,27,185,M,0.22,0.2,E,1650,3651.0602,7452.1517,36.851,74.8692,9,15,2009,10,FALL,MAB,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,NA,0.13,0.12,CENTROPRISTIS STRIATA,BLACK SEA BASS,
649974,141,200904,29,1,1,27,185,M,0.22,0.2,E,1650,3651.0602,7452.1517,36.851,74.8692,9,15,2009,10,FALL,MAB,ANIMAL TUBES,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,NA,0.02,0.02,CENTROPRISTIS STRIATA,BLACK SEA BASS,
649975,141,200904,29,1,1,27,185,M,0.22,0.2,E,1650,3651.0602,7452.1517,36.851,74.8692,9,15,2009,10,FALL,MAB,DECAPODA CRAB,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,1,0.07,0.06,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650270,141,200904,59,1,1,29,294,M,0.44,0.4,E,1630,3539.2391,7448.9167,35.654,74.8153,9,18,2009,10,FALL,MAB,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,NA,0.44,0.4,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650271,141,200904,59,1,2,24,166,S,5.5,5,E,1630,3539.2391,7448.9167,35.654,74.8153,9,18,2009,10,FALL,MAB,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,NA,5.5,5,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650513,141,200904,71,1,2,16,60,S,0.11,0.1,E,1650,3643.2447,7527.9443,36.7207,75.4657,9,19,2009,10,FALL,MAB,DECAPODA CRAB,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,NA,0.03,0.03,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650514,141,200904,71,1,2,16,60,S,0.11,0.1,E,1650,3643.2447,7527.9443,36.7207,75.4657,9,19,2009,10,FALL,MAB,PAGUROIDEA,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,1,0.08,0.07,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650515,141,200904,71,2,1,15,40,S,0.55,0.5,E,1650,3643.2447,7527.9443,36.7207,75.4657,9,19,2009,10,FALL,MAB,DECAPODA CRAB,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,1,0.55,0.5,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650544,141,200904,72,1,1,22,90,S,1.65,1.5,E,1650,3655.7938,7518.9882,36.9299,75.3165,9,19,2009,10,FALL,MAB,DECAPODA CRAB,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,NA,1.65,1.5,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650545,141,200904,72,2,4,26,260,M,1.1,1,E,1650,3655.7938,7518.9882,36.9299,75.3165,9,19,2009,10,FALL,MAB,PORTUNIDAE,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,NA,1.1,1,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650546,141,200904,72,2,6,17,72,S,0.55,0.5,E,1650,3655.7938,7518.9882,36.9299,75.3165,9,19,2009,10,FALL,MAB,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,NA,0.55,0.5,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650547,141,200904,72,2,9,15,45,S,0.11,0.1,E,1650,3655.7938,7518.9882,36.9299,75.3165,9,19,2009,10,FALL,MAB,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,NA,0.11,0.1,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650548,141,200904,72,2,15,32,412,M,7.7,7,E,1650,3655.7938,7518.9882,36.9299,75.3165,9,19,2009,10,FALL,MAB,DECAPODA CRAB,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,1,7.7,7,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650580,141,200904,73,1,2,15,50,S,0,0,E,3380,3654.1981,7539.0825,36.9033,75.6514,9,20,2009,10,FALL,MAB,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,NA,0,0,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650581,141,200904,73,2,1,20,110,S,3.3,3,E,3380,3654.1981,7539.0825,36.9033,75.6514,9,20,2009,10,FALL,MAB,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,NA,1.65,1.5,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650582,141,200904,73,2,1,20,110,S,3.3,3,E,3380,3654.1981,7539.0825,36.9033,75.6514,9,20,2009,10,FALL,MAB,DECAPODA CRAB,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,1,1.65,1.5,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650628,141,200904,74,1,2,16,64,S,3.3,3,E,3350,3715.8464,7530.6012,37.2641,75.51,9,20,2009,10,FALL,MAB,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,NA,0.33,0.3,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650629,141,200904,74,1,2,16,64,S,3.3,3,E,3350,3715.8464,7530.6012,37.2641,75.51,9,20,2009,10,FALL,MAB,DECAPODA CRAB,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,NA,1.65,1.5,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650630,141,200904,74,1,2,16,64,S,3.3,3,E,3350,3715.8464,7530.6012,37.2641,75.51,9,20,2009,10,FALL,MAB,POLYCHAETA,ANNELI,ANNELIDA,ANNELI,ANNELIDA,POLYCH,POLYCHAETA,NA,1.32,1.2,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650631,141,200904,74,2,1,23,155,S,1.1,1,E,3350,3715.8464,7530.6012,37.2641,75.51,9,20,2009,10,FALL,MAB,DECAPODA CRAB,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,NA,1.1,1,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650632,141,200904,74,2,3,15,39,S,0.22,0.2,E,3350,3715.8464,7530.6012,37.2641,75.51,9,20,2009,10,FALL,MAB,PAGUROIDEA,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,NA,0.22,0.2,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650658,141,200904,75,0,5,14,0,S,0,0,E,1650,3718.2754,7506.0302,37.3046,75.1005,9,20,2009,10,FALL,MAB,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,NA,0,0,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650659,141,200904,75,1,1,24,170,S,0,0,E,1650,3718.2754,7506.0302,37.3046,75.1005,9,20,2009,10,FALL,MAB,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,NA,0,0,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650660,141,200904,75,1,4,19,80,S,0.55,0.5,E,1650,3718.2754,7506.0302,37.3046,75.1005,9,20,2009,10,FALL,MAB,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,NA,0.55,0.5,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650661,141,200904,75,1,8,38,780,M,88,80,E,1650,3718.2754,7506.0302,37.3046,75.1005,9,20,2009,10,FALL,MAB,CANCER IRRORATUS,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,CANFAM,CANCRIDAE,3,57.2,52,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650662,141,200904,75,1,8,38,780,M,88,80,E,1650,3718.2754,7506.0302,37.3046,75.1005,9,20,2009,10,FALL,MAB,LOLIGO SP,MOLLUS,MOLLUSCA,CEPHAL,CEPHALOPODA,LOLISP,LOLIGO SP,2,13.2,12,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650663,141,200904,75,1,8,38,780,M,88,80,E,1650,3718.2754,7506.0302,37.3046,75.1005,9,20,2009,10,FALL,MAB,STENOTOMUS CHRYSOPS,FISH,FISH,SPAFAM,SPARIDAE,STECHR,STENOTOMUS CHRYSOPS,1,17.6,16,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650664,141,200904,75,2,2,30,380,M,0.55,0.5,E,1650,3718.2754,7506.0302,37.3046,75.1005,9,20,2009,10,FALL,MAB,PAGUROIDEA,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,NA,0.55,0.5,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650665,141,200904,75,2,11,33,490,M,0,0,E,1650,3718.2754,7506.0302,37.3046,75.1005,9,20,2009,10,FALL,MAB,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,NA,0,0,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650666,141,200904,75,2,16,42,835,M,22,20,E,1650,3718.2754,7506.0302,37.3046,75.1005,9,20,2009,10,FALL,MAB,CANCER IRRORATUS,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,CANFAM,CANCRIDAE,NA,22,20,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650687,141,200904,76,2,1,27,290,M,0,0,E,3350,3728.41,7524.2741,37.4735,75.4046,9,20,2009,10,FALL,MAB,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,NA,0,0,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650688,141,200904,76,2,2,18,86,S,0,0,E,3350,3728.41,7524.2741,37.4735,75.4046,9,20,2009,10,FALL,MAB,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,NA,0,0,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650753,141,200904,78,1,1,22,135,S,1.1,1,E,3320,3748.7315,7509.0577,37.8122,75.151,9,20,2009,10,FALL,MAB,DECAPODA CRAB,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,NA,1.1,1,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650777,141,200904,79,0,5,15,46,S,0,0,E,1650,3748.6585,7454.6929,37.811,74.9115,9,20,2009,10,FALL,MAB,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,NA,0,0,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650778,141,200904,79,1,1,24,180,S,0,0,E,1650,3748.6585,7454.6929,37.811,74.9115,9,20,2009,10,FALL,MAB,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,NA,0,0,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650779,141,200904,79,1,2,19,89,S,0.33,0.3,E,1650,3748.6585,7454.6929,37.811,74.9115,9,20,2009,10,FALL,MAB,DECAPODA CRAB,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,2,0.33,0.3,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650805,141,200904,80,1,1,23,184,S,7.7,7,E,1690,3753.1422,7439.8647,37.8857,74.6644,9,20,2009,10,FALL,MAB,DECAPODA CRAB,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,5,7.7,7,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650806,141,200904,80,2,3,19,100,S,4.4,4,E,1690,3753.1422,7439.8647,37.8857,74.6644,9,20,2009,10,FALL,MAB,DECAPODA CRAB,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,NA,4.4,4,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650838,141,200904,81,2,1,18,90,S,0.55,0.5,E,3290,3805.7249,7457.2961,38.0954,74.9549,9,20,2009,10,FALL,MAB,DECAPODA CRAB,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,1,0.55,0.5,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650839,141,200904,81,2,9,24,195,S,3.3,3,E,3290,3805.7249,7457.2961,38.0954,74.9549,9,20,2009,10,FALL,MAB,DECAPODA CRAB,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,NA,3.3,3,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650866,141,200904,82,2,1,20,130,S,3.3,3,E,3290,3810.7034,7459.6011,38.1784,74.9934,9,20,2009,10,FALL,MAB,DECAPODA CRAB,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,NA,3.3,3,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650926,141,200904,84,2,1,21,160,S,1.65,1.5,E,1690,3821.6945,7424.9921,38.3616,74.4165,9,21,2009,10,FALL,MAB,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,NA,1.65,1.5,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650949,141,200904,85,1,1,20,117,S,0.55,0.5,E,1690,3825.2767,7429.2286,38.4213,74.4871,9,21,2009,10,FALL,MAB,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,NA,0.55,0.5,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650973,141,200904,86,1,1,19,110,S,0.55,0.5,E,3290,3823.8929,7452.7042,38.3982,74.8784,9,21,2009,10,FALL,MAB,DECAPODA CRAB,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,NA,0.55,0.5,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650991,141,200904,88,0,3,15,47,S,0.55,0.5,E,3260,3846.8613,7447.4912,38.781,74.7915,9,21,2009,10,FALL,MAB,CANCRIDAE,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,CANFAM,CANCRIDAE,NA,0.55,0.5,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650992,141,200904,88,1,2,18,83,S,0.55,0.5,E,3260,3846.8613,7447.4912,38.781,74.7915,9,21,2009,10,FALL,MAB,PAGUROIDEA,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,NA,0.55,0.5,CENTROPRISTIS STRIATA,BLACK SEA BASS,
650993,141,200904,88,2,1,20,153,S,0.11,0.1,E,3260,3846.8613,7447.4912,38.781,74.7915,9,21,2009,10,FALL,MAB,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,NA,0.11,0.1,CENTROPRISTIS STRIATA,BLACK SEA BASS,
651018,141,200904,89,1,1,26,220,M,1.65,1.5,E,3260,3836.7431,7453.5559,38.6124,74.8926,9,21,2009,10,FALL,MAB,DECAPODA CRAB,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,2,1.63,1.48,CENTROPRISTIS STRIATA,BLACK SEA BASS,
651019,141,200904,89,1,1,26,220,M,1.65,1.5,E,3260,3836.7431,7453.5559,38.6124,74.8926,9,21,2009,10,FALL,MAB,GAMMARIDEA,ARTHRO,ARTHROPODA,AMPHIP,AMPHIPODA,GAMMAR,GAMMARIDEA,2,0.02,0.02,CENTROPRISTIS STRIATA,BLACK SEA BASS,
651020,141,200904,89,2,3,21,125,S,0.33,0.3,E,3260,3836.7431,7453.5559,38.6124,74.8926,9,21,2009,10,FALL,MAB,DECAPODA CRAB,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,2,0.33,0.3,CENTROPRISTIS STRIATA,BLACK SEA BASS,
651021,141,200904,89,2,12,15,60,S,0.66,0.6,E,3260,3836.7431,7453.5559,38.6124,74.8926,9,21,2009,10,FALL,MAB,DECAPODA CRAB,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,2,0.59,0.54,CENTROPRISTIS STRIATA,BLACK SEA BASS,
651022,141,200904,89,2,12,15,60,S,0.66,0.6,E,3260,3836.7431,7453.5559,38.6124,74.8926,9,21,2009,10,FALL,MAB,PAGUROIDEA,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,1,0.07,0.06,CENTROPRISTIS STRIATA,BLACK SEA BASS,
651130,141,200904,93,1,1,22,150,S,1.1,1,E,1730,3859.7934,7410.081,38.9966,74.168,9,22,2009,10,FALL,MAB,CANCRIDAE,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,CANFAM,CANCRIDAE,NA,0.55,0.5,CENTROPRISTIS STRIATA,BLACK SEA BASS,
651131,141,200904,93,1,1,22,150,S,1.1,1,E,1730,3859.7934,7410.081,38.9966,74.168,9,22,2009,10,FALL,MAB,PAGUROIDEA,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,NA,0.55,0.5,CENTROPRISTIS STRIATA,BLACK SEA BASS,
651132,141,200904,93,2,2,19,101,S,0.11,0.1,E,1730,3859.7934,7410.081,38.9966,74.168,9,22,2009,10,FALL,MAB,DECAPODA CRAB,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,NA,0.11,0.1,CENTROPRISTIS STRIATA,BLACK SEA BASS,
651163,141,200904,94,1,3,27,285,M,1.1,1,E,1690,3858.4534,7421.5344,38.9742,74.3589,9,22,2009,10,FALL,MAB,RUBBER,MISC,MISCELLANEOUS,MISC,MISCELLANEOUS,MISC,MISCELLANEOUS,1,1.1,1,CENTROPRISTIS STRIATA,BLACK SEA BASS,
651164,141,200904,94,2,1,20,110,S,0,0,E,1690,3858.4534,7421.5344,38.9742,74.3589,9,22,2009,10,FALL,MAB,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,NA,0,0,CENTROPRISTIS STRIATA,BLACK SEA BASS,
651165,141,200904,94,2,2,23,185,S,0,0,E,1690,3858.4534,7421.5344,38.9742,74.3589,9,22,2009,10,FALL,MAB,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,NA,0,0,CENTROPRISTIS STRIATA,BLACK SEA BASS,
651190,141,200904,95,1,3,19,105,S,0,0,E,1690,3853.6213,7428.7985,38.8937,74.48,9,22,2009,10,FALL,MAB,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,NA,0,0,CENTROPRISTIS STRIATA,BLACK SEA BASS,
651191,141,200904,95,2,1,28,280,M,0,0,E,1690,3853.6213,7428.7985,38.8937,74.48,9,22,2009,10,FALL,MAB,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,NA,0,0,CENTROPRISTIS STRIATA,BLACK SEA BASS,
651217,141,200904,96,2,1,21,142,S,1.1,1,E,3230,3856.322,7432.585,38.9387,74.5431,9,22,2009,10,FALL,MAB,PEPRILUS TRIACANTHUS,FISH,FISH,STRFAM,STROMATEIDAE,PEPTRI,PEPRILUS TRIACANTHUS,2,1.1,1,CENTROPRISTIS STRIATA,BLACK SEA BASS,
651218,141,200904,96,2,2,26,245,M,0.55,0.5,E,3230,3856.322,7432.585,38.9387,74.5431,9,22,2009,10,FALL,MAB,DECAPODA CRAB,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,NA,0.55,0.5,CENTROPRISTIS STRIATA,BLACK SEA BASS,
651240,141,200904,97,2,1,21,135,S,1.1,1,E,3230,3905.4301,7428.7744,39.0905,74.4796,9,22,2009,10,FALL,MAB,CRANGONIDAE,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,CRAFAM,CRANGONIDAE,NA,0.44,0.4,CENTROPRISTIS STRIATA,BLACK SEA BASS,
651241,141,200904,97,2,1,21,135,S,1.1,1,E,3230,3905.4301,7428.7744,39.0905,74.4796,9,22,2009,10,FALL,MAB,ISOPODA,ARTHRO,ARTHROPODA,ISOPOD,ISOPODA,ISOPOD,ISOPODA,5,0.66,0.6,CENTROPRISTIS STRIATA,BLACK SEA BASS,
651261,141,200904,98,1,1,24,160,S,0.33,0.3,E,3230,3906.1885,7418.8551,39.1031,74.3143,9,22,2009,10,FALL,MAB,PAGUROIDEA,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,NA,0.33,0.3,CENTROPRISTIS STRIATA,BLACK SEA BASS,
651262,141,200904,98,2,3,17,75,S,2.2,2,E,3230,3906.1885,7418.8551,39.1031,74.3143,9,22,2009,10,FALL,MAB,PAGUROIDEA,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,NA,2.2,2,CENTROPRISTIS STRIATA,BLACK SEA BASS,
651308,141,200904,102,2,1,24,185,S,3.85,3.5,E,3200,3917.1742,7414.7531,39.2862,74.2459,9,22,2009,10,FALL,MAB,AMMODYTES SP,FISH,FISH,AMMFAM,AMMODYTIDAE,AMMOSP,AMMODYTES SP,1,2.31,2.1,CENTROPRISTIS STRIATA,BLACK SEA BASS,
651309,141,200904,102,2,1,24,185,S,3.85,3.5,E,3200,3917.1742,7414.7531,39.2862,74.2459,9,22,2009,10,FALL,MAB,OSTEICHTHYES,FISH,FISH,OTHFIS,OTHER FISH,OSTEIC,OSTEICHTHYES,NA,1.54,1.4,CENTROPRISTIS STRIATA,BLACK SEA BASS,
651342,141,200904,104,1,1,28,325,M,0,0,E,3200,3924.1642,7357.1527,39.4027,73.9525,9,22,2009,10,FALL,MAB,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,NA,0,0,CENTROPRISTIS STRIATA,BLACK SEA BASS,
651343,141,200904,104,1,2,31,365,M,6.6,6,E,3200,3924.1642,7357.1527,39.4027,73.9525,9,22,2009,10,FALL,MAB,ISOPODA,ARTHRO,ARTHROPODA,ISOPOD,ISOPODA,ISOPOD,ISOPODA,NA,6.6,6,CENTROPRISTIS STRIATA,BLACK SEA BASS,
651344,141,200904,104,2,4,23,165,S,0.44,0.4,E,3200,3924.1642,7357.1527,39.4027,73.9525,9,22,2009,10,FALL,MAB,ISOPODA,ARTHRO,ARTHROPODA,ISOPOD,ISOPODA,ISOPOD,ISOPODA,NA,0.11,0.1,CENTROPRISTIS STRIATA,BLACK SEA BASS,
651345,141,200904,104,2,4,23,165,S,0.44,0.4,E,3200,3924.1642,7357.1527,39.4027,73.9525,9,22,2009,10,FALL,MAB,POLYCHAETA,ANNELI,ANNELIDA,ANNELI,ANNELIDA,POLYCH,POLYCHAETA,NA,0.33,0.3,CENTROPRISTIS STRIATA,BLACK SEA BASS,
651346,141,200904,104,2,6,19,110,S,1.1,1,E,3200,3924.1642,7357.1527,39.4027,73.9525,9,22,2009,10,FALL,MAB,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,AR,ANIMAL REMAINS,NA,0.55,0.5,CENTROPRISTIS STRIATA,BLACK SEA BASS,
651347,141,200904,104,2,6,19,110,S,1.1,1,E,3200,3924.1642,7357.1527,39.4027,73.9525,9,22,2009,10,FALL,MAB,DECAPODA CRAB,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,3,0.55,0.5,CENTROPRISTIS STRIATA,BLACK SEA BASS,
651386,141,200904,105,1,1,19,95,S,0,0,E,1730,3925.5833,7334.1557,39.4264,73.5693,9,22,2009,10,FALL,MAB,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,NA,0,0,CENTROPRISTIS STRIATA,BLACK SEA BASS,
651570,141,200904,115,0,8,51,1790,L,13.2,12,E,3020,4056.2888,7157.9389,40.9381,71.9656,9,28,2009,10,FALL,SNE,CANCER IRRORATUS,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,CANFAM,CANCRIDAE,5,13.2,12,CENTROPRISTIS STRIATA,BLACK SEA BASS,
651571,141,200904,115,2,6,29,360,M,4.4,4,E,3020,4056.2888,7157.9389,40.9381,71.9656,9,28,2009,10,FALL,SNE,DECAPODA CRAB,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,DECCRA,DECAPODA CRAB,NA,4.4,4,CENTROPRISTIS STRIATA,BLACK SEA BASS,
651572,141,200904,115,2,7,32,475,M,0,0,E,3020,4056.2888,7157.9389,40.9381,71.9656,9,28,2009,10,FALL,SNE,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,EMPTY,NA,0,0,CENTROPRISTIS STRIATA,BLACK SEA BASS,
651607,141,200904,116,2,1,27,260,M,1.65,1.5,E,3050,4053.384,7210.7356,40.8897,72.1789,9,29,2009,10,FALL,SNE,CANCRIDAE,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,CANFAM,CANCRIDAE,1,0.99,0.9,CENTROPRISTIS STRIATA,BLACK SEA BASS,
651608,141,200904,116,2,1,27,260,M,1.65,1.5,E,3050,4053.384,7210.7356,40.8897,72.1789,9,29,2009,10,FALL,SNE,GAMMARIDEA,ARTHRO,ARTHROPODA,AMPHIP,AMPHIPODA,GAMMAR,GAMMARIDEA,25,0.66,0.6,CENTROPRISTIS STRIATA,BLACK SEA BASS,
651943,141,200904,128,2,1,20,120,S,3.85,3.5,E,3080,4035.8692,7303.6831,40.5978,73.0614,9,29,2009,10,FALL,SNE,CANCRIDAE,ARTHRO,ARTHROPODA,DECAPO,DECAPODA,CANFAM,CANCRIDAE,4,1.16,1.05,CENTROPRISTIS STRIATA,BLACK SEA BASS,
651944,141,200904,128,2,1,20,120,S,3.85,3.5,E,3080,4035.8692,7303.6831,40.5978,73.0614,9,29,2009,10,FALL,SNE,ISOPODA,ARTHRO,ARTHROPODA,ISOPOD,ISOPODA,ISOPOD,ISOPODA,4,0.77,0.7,CENTROPRISTIS STRIATA,BLACK SEA BASS,
651945,141,200904,128,2,1,20,120,S,3.85,3.5,E,3080,4035.8692,7303.6831,40.5978,73.0614,9,29,2009,10,FALL,SNE,OSTEICHTHYES,FISH,FISH,OTHFIS,OTHER FISH,OSTEIC,OSTEICHTHYES,NA,1.93,1.75,CENTROPRISTIS STRIATA,BLACK SEA BASS,
